inches,ram,weight,is_ips,is_touchscreen,res_width,res_height,storage_gb,has_ssd,has_hdd,ppi,company_Apple,company_Asus,company_Chuwi,company_Dell,company_Fujitsu,company_Google,company_Hp,company_Huawei,company_Lenovo,company_Lg,company_Mediacom,company_Microsoft,company_Msi,company_Razer,company_Samsung,company_Toshiba,company_Vero,company_Xiaomi,typename_Gaming,typename_Netbook,typename_Notebook,typename_Ultrabook,typename_Workstation,opsys_Chrome Os,opsys_Linux,opsys_Mac Os X,opsys_Macos,opsys_No Os,opsys_Windows 10,opsys_Windows 10 S,opsys_Windows 7
15.6,16.0,2.94,0,0,1920,1080,1280.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
11.6,4.0,1.25,1,1,1366,768,32.0,0,0,135.0942111925629,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
14.0,8.0,2.31,0,0,1366,768,256.0,1,0,111.93520355955211,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
14.0,8.0,1.65,0,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
15.6,4.0,2.2,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.2,0,0,1366,768,256.0,1,0,100.45466986113651,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,4.0,1.88,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
14.0,2.0,1.4,0,0,1920,1080,32.0,0,0,157.3505121487356,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,4.0,2.2,0,0,1920,1080,128.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
13.3,6.0,1.5,0,1,1920,1080,1024.0,0,1,165.6321180513006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14.0,16.0,3.575,0,0,1920,1080,512.0,1,0,157.3505121487356,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
15.6,16.0,2.62,0,0,1920,1080,1280.0,1,1,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,4.0,1.8,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,4.0,2.2,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.0,0,0,1366,768,1024.0,0,1,100.45466986113651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,1.99,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
13.3,8.0,1.23,0,1,3200,1800,256.0,1,0,276.053530085501,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
14.0,2.0,1.42,0,0,1366,768,32.0,0,0,111.93520355955211,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
13.3,8.0,1.37,1,1,1920,1080,256.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.6,16.0,2.06,0,1,3840,2160,1024.0,1,0,282.42399616439724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.5,1,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
17.0,8.0,2.6,0,0,1600,900,1024.0,0,1,107.98564559226952,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
14.0,16.0,1.14,1,0,1920,1080,512.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
15.6,8.0,2.5,1,0,1920,1080,1024.0,0,1,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
15.6,4.0,2.4,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
14.0,4.0,1.43,0,0,1366,768,32.0,0,0,111.93520355955211,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
14.0,8.0,1.8,1,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
14.0,16.0,1.95,0,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
13.3,8.0,1.2,0,0,1920,1080,256.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
12.5,8.0,1.36,1,0,1920,1080,256.0,1,0,176.23257360658386,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
17.3,32.0,3.575,1,0,1920,1080,512.0,1,0,127.33567457123111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.4,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
13.3,8.0,1.2,0,0,1920,1080,256.0,1,0,165.6321180513006,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
15.6,8.0,2.2,0,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,4.0,1.86,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
15.6,8.0,2.0,1,0,1920,1080,500.0,0,1,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,3.575,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,16.0,2.2,0,0,1920,1080,2304.0,1,1,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,3.31,1,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
17.3,32.0,3.575,1,0,3840,2160,1536.0,1,1,254.67134914246222,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
14.0,8.0,1.56,0,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,4.0,2.2,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,4.0,2.2,0,0,1920,1080,500.0,0,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,6.0,2.04,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
17.3,8.0,2.7,0,0,1920,1080,1152.0,1,1,127.33567457123111,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,4.0,2.1,0,0,1366,768,128.0,1,0,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.1,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.0,1,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,4.0,2.1,0,0,1366,768,128.0,1,0,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
13.5,8.0,1.252,0,1,2256,1504,256.0,1,0,200.84255993695703,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
15.6,8.0,1.9,0,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
13.3,8.0,1.3,1,1,1920,1080,256.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
35.6,4.0,2.2,0,0,1366,768,128.0,1,0,44.01946207398117,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
14.0,4.0,1.63,1,1,1920,1080,128.0,1,0,157.3505121487356,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.6,16.0,2.4,0,0,1920,1080,1280.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
14.0,8.0,1.1,0,0,1920,1080,256.0,1,0,157.3505121487356,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
11.6,8.0,1.4,0,1,1366,768,64.0,0,0,135.0942111925629,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
15.6,8.0,1.09,1,0,1920,1080,512.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
15.6,16.0,2.5,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.2,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,4.0,1.86,0,0,1366,768,128.0,1,0,100.45466986113651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,16.0,3.21,0,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
17.3,4.0,2.5,1,0,1920,1080,256.0,1,0,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
13.3,8.0,1.19,1,1,1920,1080,512.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.6,16.0,3.49,0,0,1920,1080,1280.0,1,1,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,4.0,1.86,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,4.0,2.2,0,0,1366,768,1024.0,0,1,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
17.3,6.0,2.65,1,0,1920,1080,2048.0,0,1,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,4.0,2.1,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
14.0,4.0,1.45,0,0,1366,768,32.0,0,0,111.93520355955211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
14.0,4.0,1.7,0,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
17.3,8.0,3.14,0,0,1920,1080,500.0,0,1,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
14.0,8.0,1.42,0,1,2560,1440,256.0,1,0,209.8006828649808,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13.3,8.0,1.5,1,0,1920,1080,256.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
11.6,4.0,1.4,0,0,1366,768,32.0,0,0,135.0942111925629,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
14.0,16.0,1.38,0,1,1920,1080,512.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12.5,4.0,1.2,0,1,1920,1080,64.0,0,0,176.23257360658386,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
13.3,16.0,1.36,0,1,1920,1080,512.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
15.6,8.0,2.56,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,4.0,2.2,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.2,0,0,1366,768,1024.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,4.0,2.1,0,0,1920,1080,2048.0,0,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,4.0,1.9,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
15.6,8.0,2.18,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
13.3,1.0,1.6,1,1,1920,1080,256.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.6,16.0,2.18,0,0,1920,1080,512.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
14.0,8.0,1.8,0,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
17.3,6.0,2.71,1,0,1920,1080,2048.0,0,1,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.5,1,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
14.0,8.0,1.64,0,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
15.6,8.0,1.98,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
14.0,4.0,1.5,0,0,1920,1080,32.0,0,0,157.3505121487356,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,16.0,1.93,0,0,1920,1080,512.0,1,0,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
14.0,8.0,1.87,1,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,1.9,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,4.0,2.19,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
14.0,4.0,1.4,1,0,1920,1200,32.0,0,1,161.72539083525606,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
17.3,8.0,2.63,0,0,1920,1080,256.0,1,0,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
14.0,64.0,1.17,1,0,2560,1440,512.0,1,0,209.8006828649808,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
13.3,8.0,1.58,1,1,1366,768,256.0,1,0,117.82653006268643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14.0,8.0,1.32,1,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
17.3,32.0,3.575,0,0,3840,2160,2048.0,1,1,254.67134914246222,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
17.3,8.0,2.7,0,0,1920,1080,1152.0,1,1,127.33567457123111,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,4.0,1.9,0,0,1366,768,1024.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
13.3,4.0,1.71,0,1,1920,1080,1024.0,0,1,165.6321180513006,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.32,0,0,1366,768,1024.0,0,1,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
15.6,4.0,2.1,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
17.3,16.0,3.575,1,0,1920,1080,1152.0,1,1,127.33567457123111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,12.0,2.25,0,0,1366,768,1024.0,0,1,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,6.0,2.1,0,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,4.0,2.4,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
13.3,8.0,1.44,1,0,1920,1080,256.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,4.0,1.85,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,16.0,2.6,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
13.3,8.0,1.55,0,1,1920,1080,1024.0,0,1,165.6321180513006,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.6,16.0,1.8,0,0,1920,1080,1280.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,4.0,2.4,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.0,0,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.0,0,0,1366,768,256.0,1,0,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
14.0,8.0,1.25,1,1,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
14.0,8.0,1.7,0,1,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.6,16.0,2.5,1,0,3840,2160,1024.0,1,0,282.42399616439724,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
14.0,2.0,1.68,0,0,1366,768,32.0,0,0,111.93520355955211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
13.3,16.0,0.81,0,0,1920,1080,256.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
14.0,8.0,1.6,0,0,1366,768,256.0,1,0,111.93520355955211,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
17.3,16.0,3.0,1,0,1920,1080,256.0,1,0,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
11.6,4.0,1.4,0,1,1366,768,128.0,1,0,135.0942111925629,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
15.6,8.0,1.84,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,4.0,2.45,0,0,1366,768,1024.0,0,1,100.45466986113651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
15.6,4.0,2.37,0,0,1366,768,256.0,1,0,100.45466986113651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
13.3,8.0,1.3,1,1,3200,1800,256.0,1,0,276.053530085501,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.2,1,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.59,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
15.6,16.0,3.575,1,0,3840,2160,1280.0,1,1,282.42399616439724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,4.0,2.1,0,0,1366,768,256.0,1,0,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.5,1,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
